#Downloaded 28 Jan 2017 - ensembl GrCh37 biomart http://grch37.ensembl.org/biomart/martview/7137c8b25d15c013f241a06dab9bdb9f
GeneID	GeneStart	GeneEnd	Strand	AssociatedGeneName	HGNCsymbol	Chromosome_scaffold name
ENSG00000188690	127477146	127511817	-1	UROS	UROS	10
ENSG00000261807	59889257	60087875	1	RP11-430C1.1		16
ENSG00000228770	36268230	36268493	-1	AC007327.6		7
ENSG00000261278	60058482	60059045	-1	RP11-430C1.2		16
ENSG00000010704	26087509	26098571	1	HFE	HFE	6
ENSG00000157703	138279030	138386097	-1	SVOPL	SVOPL	7
ENSG00000229679	36268889	36270716	-1	AC007327.5		7
ENSG00000237974	117127791	117127983	1	AC000111.4		7
ENSG00000261590	60391118	60391378	1	RP11-457D20.1		16
ENSG00000178971	8130191	8151362	-1	CTC1	CTC1	17
ENSG00000232661	117200787	117204730	-1	AC000111.3		7
ENSG00000234457	36345240	36345513	1	AC006960.5		7
ENSG00000234001	117226261	117226470	-1	AC000111.5		7
ENSG00000261436	60393746	60476149	1	RP11-354I13.2		16
ENSG00000228806	154898110	154898361	1	AC092628.3		7
ENSG00000083622	117244845	117287469	-1	AC000111.6		7
ENSG00000181616	5565719	5566779	-1	OR52H1	OR52H1	11
ENSG00000260070	36359384	36360088	1	RP11-182J23.1		7
ENSG00000201066	154973591	154973894	1	RN7SKP280	RN7SKP280	7
ENSG00000224136	117522913	117523729	1	AC007568.1		7
ENSG00000182612	79604197	79615779	1	TSPAN10	TSPAN10	17
ENSG00000201432	36377276	36377387	-1	Y_RNA		7
ENSG00000237400	36502632	36544121	1	AC006960.7		7
ENSG00000187747	5602107	5603114	1	OR52B6	OR52B6	11
ENSG00000173156	66824289	66839484	1	RHOD	RHOD	11
ENSG00000105705	19386827	19431653	-1	SUGP1	SUGP1	19
ENSG00000163788	43328004	43466256	1	SNRK	SNRK	3
ENSG00000230539	36637440	36639726	-1	AOAH-IT1	AOAH-IT1	7
ENSG00000174384	72507941	72515008	1	RP11-313P13.4		7
ENSG00000115325	74776153	74784681	1	DOK1	DOK1	2
ENSG00000221561	36681752	36681849	-1	AC087069.1		7
ENSG00000112144	52866077	52926600	-1	ICK	ICK	6
ENSG00000272984	36773609	36774140	-1	RP11-85E16.1		7
ENSG00000227600	32127544	32146625	1	PPT2	PPT2	HSCHR6_MHC_SSTO
ENSG00000199913	72509641	72509742	1	Y_RNA		7
ENSG00000213430	21882694	21884421	1	HSPD1P1	HSPD1P1	5
ENSG00000266868	28969904	28969982	1	MIR4517	MIR4517	16
ENSG00000047188	112849380	112930982	1	YTHDC2	YTHDC2	5
ENSG00000229424	36790292	36802686	1	AC007349.4		7
ENSG00000188343	94710789	94743755	1	FAM92A1	FAM92A1	8
ENSG00000112294	24495080	24537435	1	ALDH5A1	ALDH5A1	6
ENSG00000149925	30064411	30081778	1	ALDOA	ALDOA	16
ENSG00000205580	72518503	72525485	-1	AC006995.8		7
ENSG00000235728	36820613	36822394	1	AC007349.5		7
ENSG00000261067	28986125	29002096	1	RP11-264B17.3		16
ENSG00000260039	57059581	57076842	1	TNRC18P3	TNRC18P3	HG736_PATCH
ENSG00000163464	219027568	219031718	-1	CXCR1	CXCR1	2
ENSG00000262226	160539	165865	-1	RP11-598F7.3		HSCHR12_1_CTG1
ENSG00000178409	107386386	107436473	-1	BEND3	BEND3	6
ENSG00000172667	178735011	178790067	-1	ZMAT3	ZMAT3	3
ENSG00000225739	36858564	36859295	1	NPM1P18	NPM1P18	7
ENSG00000156011	18384811	18942240	-1	PSD3	PSD3	8
ENSG00000154764	13857755	13921618	-1	WNT7A	WNT7A	3
ENSG00000263137	191426	203184	-1	RP11-598F7.4		HSCHR12_1_CTG1
ENSG00000230831	36878577	36880978	1	AC007349.7		7
ENSG00000221325	36958962	36959037	-1	MIR1200	MIR1200	7
ENSG00000260367	28986294	28990145	-1	RP11-264B17.4		16
ENSG00000261756	57081978	57087966	-1	SLC29A4P1	SLC29A4P1	HG736_PATCH
ENSG00000224101	37037401	37053235	1	ELMO1-AS1	ELMO1-AS1	7
ENSG00000148925	13409548	13484844	-1	BTBD10	BTBD10	11
ENSG00000262016	218679	220336	-1	RP11-598F7.5		HSCHR12_1_CTG1
ENSG00000261552	29000461	29002099	-1	RP11-264B17.5		16
ENSG00000262193	220871	236414	-1	RP11-598F7.6		HSCHR12_1_CTG1
ENSG00000221157	37145128	37145215	-1	AC009196.1		7
ENSG00000268129	142719749	142720309	-1	RP11-91G21.1		3
ENSG00000145757	94987885	95034415	-1	SPATA9	SPATA9	5
ENSG00000224706	37156384	37156790	1	RPS17P13	RPS17P13	7
ENSG00000185339	31002825	31023265	1	TCN2	TCN2	22
ENSG00000260908	29065053	29119429	-1	CTB-134H23.3		16
ENSG00000171303	26915619	26956288	1	KCNK3	KCNK3	2
ENSG00000253104	22139356	22141577	-1	RP11-855C21.1		5
ENSG00000243733	142830644	142831201	1	RP11-80H8.3		3
ENSG00000238772	37209283	37209384	-1	snoU13		7
ENSG00000158669	41434706	41482520	1	AGPAT6	AGPAT6	8
ENSG00000222869	37390747	37390846	1	RNU6-565P	RNU6-565P	7
ENSG00000241679	142842204	142850735	1	RP11-80H8.4		3
ENSG00000238699	29077576	29077679	-1	snoU13		16
ENSG00000213744	37415125	37415626	1	RPS10P14	RPS10P14	7
ENSG00000231636	27272551	27273132	-1	AGBL5-AS1	AGBL5-AS1	2
ENSG00000211483	142884490	142884579	1	AC018450.1		3
ENSG00000147813	144656955	144660819	-1	NAPRT1	NAPRT1	8
ENSG00000244171	142895127	142897307	1	PBX2P1	PBX2P1	3
ENSG00000200113	37459231	37459370	1	SNORA51		7
ENSG00000139324	88536073	88593664	1	TMTC3	TMTC3	12
ENSG00000201566	37474718	37474819	1	Y_RNA		7
ENSG00000178503	37625103	37625932	-1	NECAP1P1	NECAP1P1	7
ENSG00000240888	143031909	143033271	-1	RP13-635I23.3		3
ENSG00000225314	37860812	37861212	1	AC018634.9		7
ENSG00000164494	107473761	107780768	-1	PDSS2	PDSS2	6
ENSG00000240012	143061088	143065913	1	SLC9A9-AS1	SLC9A9-AS1	3
ENSG00000172809	72199721	72206794	1	RPL38	RPL38	17
ENSG00000168967	22142461	22152465	1	PMCHL1	PMCHL1	5
ENSG00000121236	5617339	5634188	1	TRIM6	TRIM6	11
ENSG00000171956	60296421	60353929	1	FOXB1	FOXB1	15
ENSG00000103472	29086163	29128039	1	RRN3P2	RRN3P2	16
ENSG00000244493	143100180	143101003	1	SLC9A9-AS2	SLC9A9-AS2	3
ENSG00000204396	31733367	31745108	-1	VWA7	VWA7	6
ENSG00000114098	137906109	138017231	1	ARMC8	ARMC8	3
ENSG00000243033	143222117	143223115	-1	GAPDHP47	GAPDHP47	3
ENSG00000233369	72569033	72619657	1	RP11-396K3.1		7
ENSG00000079257	158363611	158390482	-1	LXN	LXN	3
ENSG00000243759	143235965	143237071	-1	ST13P15	ST13P15	3
ENSG00000156521	71897737	71906432	-1	TYSND1	TYSND1	10
ENSG00000150764	111797868	111893308	1	DIXDC1	DIXDC1	11
ENSG00000248374	143339370	143346532	1	RP11-501M7.1		3
ENSG00000139641	56512034	56538455	1	ESYT1	ESYT1	12
ENSG00000235110	143574581	143574985	-1	RP11-8J23.1		3
ENSG00000236315	31567993	31572083	-1	NCR3	NCR3	HSCHR6_MHC_APD
ENSG00000110448	60869867	60895324	1	CD5	CD5	11
ENSG00000234826	117638912	117644099	-1	AC003084.2		7
ENSG00000259321	24608654	24609653	1	RP11-468E2.5		14
ENSG00000163466	219081817	219119079	1	ARPC2	ARPC2	2
ENSG00000257947	44638177	44657765	-1	RP11-46I1.1		12
ENSG00000222226	118102553	118102648	1	AC006926.1		7
ENSG00000199804	24627812	24627931	1	RNA5SP383	RNA5SP383	14
ENSG00000257864	44642215	44642787	-1	RP11-46I1.2		12
ENSG00000165794	21467414	21470030	1	SLC39A2	SLC39A2	14
ENSG00000229982	118520157	118521342	-1	RP11-515K14.1		7
ENSG00000260669	24678852	24685193	-1	AL136419.6		14
ENSG00000201788	45274651	45274752	-1	Y_RNA		12
ENSG00000257319	45444684	45496890	1	RP11-478B9.1		12
ENSG00000124126	47240790	47444420	-1	PREX1	PREX1	20
ENSG00000257331	45457256	45459134	-1	RP11-478B9.3		12
ENSG00000070985	2425745	2444275	-1	TRPM5	TRPM5	11
ENSG00000257572	45465552	45466626	1	RP11-478B9.2		12
ENSG00000068784	45615819	45839304	-1	SRBD1	SRBD1	2
ENSG00000272056	27276486	27277144	-1	RP11-503P10.1		2
ENSG00000230520	118590440	118591313	-1	RP11-533K11.1		7
ENSG00000229122	27283906	27284683	1	AGBL5-IT1	AGBL5-IT1	2
ENSG00000135973	105858200	105859924	1	GPR45	GPR45	2
ENSG00000270516	118818231	118819203	-1	RP11-500M10.1		7
ENSG00000231202	38335364	38335834	-1	TRGVB	TRGVB	7
ENSG00000263692	119124379	119124463	-1	AC091320.2		7
ENSG00000231916	38350984	38351409	1	AC006033.22		7
ENSG00000172551	55224303	55252177	1	MUCL1	MUCL1	12
ENSG00000225992	38362047	38362331	-1	TRGVA	TRGVA	7
ENSG00000256882	119209294	119209370	1	AC091320.1		7
ENSG00000184434	26993134	27005691	-1	LRRC19	LRRC19	9
ENSG00000272908	38365671	38369244	-1	RP11-121A8.1		7
ENSG00000225546	119344610	119547429	-1	RP11-328J2.1		7
ENSG00000213699	26987152	27004099	1	SLC35F6	SLC35F6	2
ENSG00000199556	45511554	45511671	1	RNA5SP361	RNA5SP361	12
ENSG00000164118	175204828	175254531	1	CEP44	CEP44	4
ENSG00000213066	167412670	167466201	1	FGFR1OP	FGFR1OP	6
ENSG00000272148	27285296	27285775	-1	RP11-195B17.1		2
ENSG00000173120	66886740	67025558	1	KDM2A	KDM2A	11
ENSG00000249978	38374642	38375115	-1	TRGV7	TRGV7	7
ENSG00000134297	45566847	45609824	-1	PLEKHA8P1	PLEKHA8P1	12
ENSG00000226212	38380301	38380599	-1	TRGV6	TRGV6	7
ENSG00000188501	66839517	66858317	-1	LCTL	LCTL	15
ENSG00000236099	27381431	27382097	-1	AC013403.13		2
ENSG00000133107	38210773	38444562	-1	TRPC4	TRPC4	13
ENSG00000256273	68738444	68743739	1	RP11-71J4.2		12
ENSG00000268556	105867759	105869601	1	AC012360.1		2
ENSG00000238312	100920676	100920779	1	snoU13		3
ENSG00000261107	57128283	57128994	-1	PHKG1P4	PHKG1P4	HG736_PATCH
ENSG00000218497	42781	68787	-1	ZNF84		GL000223.1
ENSG00000241738	101076136	101078086	1	ZNF90P1	ZNF90P1	3
ENSG00000252409	41729360	41729525	-1	SCARNA21		3
ENSG00000177169	132379196	132407712	1	ULK1	ULK1	12
ENSG00000256075	68867521	68868682	1	RP11-81H14.3		12
ENSG00000222942	41808107	41808411	-1	RN7SKP58	RN7SKP58	3
ENSG00000232830	101133072	101133477	1	RP11-144C15.1		3
ENSG00000223513	41900842	41901086	-1	ATP6V0E1P2	ATP6V0E1P2	3
ENSG00000256917	68881467	68881643	1	RP11-81H14.4		12
ENSG00000134072	9799026	9811676	-1	CAMK1	CAMK1	3
ENSG00000197483	55987699	55995854	1	ZNF628	ZNF628	19
ENSG00000251986	41910490	41910587	-1	Y_RNA		3
ENSG00000213686	48963181	48964127	1	DUSP8P1	DUSP8P1	10
ENSG00000240087	68946775	68947662	-1	RP11-254B13.1		12
ENSG00000212145	41940603	41940745	-1	U8		3
ENSG00000170144	178077291	178088686	1	HNRNPA3	HNRNPA3	2
ENSG00000172123	33738079	33760302	-1	SLFN12	SLFN12	17
ENSG00000201554	101177374	101177470	1	Y_RNA		3
ENSG00000234270	41996937	41997255	1	RPL36P20	RPL36P20	3
ENSG00000238525	101220999	101221101	1	snoU13		3
ENSG00000234945	27558402	27565466	1	AC109828.1		2
ENSG00000228418	48980162	48981273	-1	CTSLP3	CTSLP3	10
ENSG00000235339	42018500	42019526	1	RP11-626A1.1		3
ENSG00000236575	93511	119608	-1	ZNF26		GL000223.1
ENSG00000234040	69020650	69020967	-1	RP11-254B13.4		12
ENSG00000089060	113736564	113797298	-1	SLC8B1	SLC8B1	12
ENSG00000135966	105880871	105946491	-1	TGFBRAP1	TGFBRAP1	2
ENSG00000113302	158741791	158757895	-1	IL12B	IL12B	5
ENSG00000175841	101237711	101242731	1	FAM172BP	FAM172BP	3
ENSG00000258359	112107656	112108166	-1	PCNPP1	PCNPP1	12
ENSG00000229339	42092673	42093186	-1	RP11-193I22.2		3
ENSG00000234562	42187138	42187863	-1	TPMTP2	TPMTP2	3
ENSG00000236786	9385717	9388290	1	TSPY15P	TSPY15P	Y
ENSG00000222872	42263332	42263457	1	RNU4-78P	RNU4-78P	3
ENSG00000242299	101295333	101295791	-1	RP11-234A1.1		3
ENSG00000231280	42362497	42364187	1	SALL4P6	SALL4P6	3
ENSG00000257877	112250597	112251224	1	RP3-462E2.3		12
ENSG00000229631	149787	180454	1	AL603926.1		GL000223.1
ENSG00000100036	31031639	31065003	1	SLC35E4	SLC35E4	22
ENSG00000232426	48988121	48998766	-1	RP11-508M1.7		10
ENSG00000243396	101318087	101318488	-1	RP11-454H13.1		3
ENSG00000238476	18464	18566	1	Y_RNA		GL000223.1
ENSG00000231436	9448180	9458885	-1	RBMY3AP	RBMY3AP	Y
ENSG00000090971	55996371	55998935	1	NAT14	NAT14	19
ENSG00000251784	110776	110888	1	U4atac		GL000223.1
ENSG00000252348	101334670	101334772	1	RNU6-1256P	RNU6-1256P	3
ENSG00000101266	459116	524465	-1	CSNK2A1	CSNK2A1	20
ENSG00000212319	101347154	101347250	-1	Y_RNA		3
ENSG00000201511	101366265	101366366	1	Y_RNA		3
ENSG00000243678	49230920	49249108	1	NME1-NME2	NME1-NME2	17
ENSG00000201121	101380904	101381008	-1	Y_RNA		3
ENSG00000256628	101395274	101398061	1	ZBTB11-AS1	ZBTB11-AS1	3
ENSG00000177519	154333852	154335322	-1	RPRM	RPRM	2
ENSG00000244119	101431316	101432035	1	PDCL3P4	PDCL3P4	3
ENSG00000105392	48322703	48346587	1	CRX	CRX	19
ENSG00000249474	101542637	101543842	-1	RP11-49I4.3		3
ENSG00000234608	112277571	112280706	-1	MAPKAPK5-AS1	MAPKAPK5-AS1	12
ENSG00000077420	26727132	26856732	1	APBB1IP	APBB1IP	10
ENSG00000214407	101659703	101716770	1	RP11-221J22.1		3
ENSG00000152422	82373317	82649606	1	XRCC4	XRCC4	5
ENSG00000249206	22580334	22580928	-1	GCNT1P2	GCNT1P2	5
ENSG00000174808	75669969	75719896	-1	BTC	BTC	4
ENSG00000145808	128795958	129074376	1	ADAMTS19	ADAMTS19	5
ENSG00000202177	101673921	101674029	1	Y_RNA		3
ENSG00000249404	23013157	23014636	1	CTD-2234B20.1		5
ENSG00000241280	101679202	101716770	1	RP11-221J22.2		3
ENSG00000264118	23201554	23201836	1	RN7SL572P	RN7SL572P	5
ENSG00000233523	72602009	72602776	-1	PHBP5	PHBP5	7
ENSG00000225485	36584662	36668628	1	ARHGAP23	ARHGAP23	17
ENSG00000167065	31048038	31063877	-1	DUSP18	DUSP18	22
ENSG00000170214	159343790	159399551	1	ADRA1B	ADRA1B	5
ENSG00000167987	60897728	60929089	-1	VPS37C	VPS37C	11
ENSG00000120156	27109139	27230173	1	TEK	TEK	9
ENSG00000228668	38384631	38385100	-1	TRGV5P	TRGV5P	7
ENSG00000257738	45594600	45595334	1	RP11-139E19.2		12
ENSG00000231575	95868873	95880864	1	RP11-162K11.4		10
ENSG00000241756	38570643	38570939	-1	RN7SL83P	RN7SL83P	7
ENSG00000160746	43396351	43733086	-1	ANO10	ANO10	3
ENSG00000257368	45838549	45839221	1	RP11-438E8.2		12
ENSG00000227404	38694805	38696213	1	KRT8P20	KRT8P20	7
ENSG00000234724	95897505	95899257	1	HDAC1P1	HDAC1P1	10
ENSG00000250319	23262268	23263294	-1	CTD-2272G21.3		5
ENSG00000257657	45875654	46004403	-1	RP11-352M15.1		12
ENSG00000233854	39023843	39053151	-1	POU6F2-AS2	POU6F2-AS2	7
ENSG00000182487	72634611	72649979	1	NCF1B	NCF1B	7
ENSG00000206631	95915396	95915502	-1	RNU6-657P	RNU6-657P	10
ENSG00000120708	135364584	135399507	1	TGFBI	TGFBI	5
ENSG00000154025	18853658	18925908	1	SLC5A10	SLC5A10	17
ENSG00000206912	23299264	23299371	1	Y_RNA		5
ENSG00000070182	65213002	65346601	-1	SPTB	SPTB	14
ENSG00000228553	95984917	95987045	-1	RP11-391J2.3		10
ENSG00000234110	9461792	9463961	1	TSPY25P	TSPY25P	Y
ENSG00000120029	103605356	103815950	-1	C10orf76	C10orf76	10
ENSG00000250332	23303674	23305252	-1	CTD-2272G21.2		5
ENSG00000226223	9477858	9478325	-1	TSPY16P	TSPY16P	Y
ENSG00000165757	30301729	30404423	-1	KIAA1462	KIAA1462	10
ENSG00000268894	96039034	96046828	-1	PLCE1-AS1	PLCE1-AS1	10
ENSG00000232617	9502838	9506619	1	AC017019.1		Y
ENSG00000259471	66874528	66978132	1	RP11-321F6.1		15
ENSG00000183385	9528709	9531566	1	TTTY8	TTTY8	Y
ENSG00000249289	23329536	23330001	-1	CTD-2272G21.1		5
ENSG00000133401	31639517	32111037	1	PDZD2	PDZD2	5
ENSG00000123815	41197434	41224112	-1	ADCK4	ADCK4	19
ENSG00000169116	75858305	75975325	1	PARM1	PARM1	4
ENSG00000165644	76993727	76995788	-1	COMTD1	COMTD1	10
ENSG00000248591	23456577	23456959	1	CTD-2351A8.1		5
ENSG00000118849	158414681	158450485	-1	RARRES1	RARRES1	3
ENSG00000113312	159436120	159492550	1	TTC1	TTC1	5
ENSG00000251692	1535887	1538982	-1	PTX4	PTX4	16
ENSG00000273450	96074664	96075084	-1	RP11-76P2.4		10
ENSG00000267365	68163102	68165543	-1	KCNJ2-AS1	KCNJ2-AS1	17
ENSG00000182405	34394274	34396591	1	PGBD4	PGBD4	15
ENSG00000244332	96337196	96370995	1	RP11-119K6.6		10
ENSG00000267170	68237465	68237902	1	CALM2P1	CALM2P1	17
ENSG00000090061	99947506	100001381	1	CCNK	CCNK	14
ENSG00000235746	96406121	96407753	-1	CTBP2P2	CTBP2P2	10
ENSG00000259009	48337701	48364769	1	TPRX2P	TPRX2P	19
ENSG00000248594	112277571	112279211	-1	AC003029.1		12
ENSG00000249607	23689036	23689495	1	RP11-197O8.1		5
ENSG00000230338	96533913	96534390	-1	MTND4P19	MTND4P19	10
ENSG00000252083	23972297	23972403	-1	SNORA40		5
ENSG00000256294	44616334	44637027	1	ZNF225	ZNF225	19
ENSG00000162992	182537815	182545603	-1	NEUROD1	NEUROD1	2
ENSG00000173198	77526961	77583048	-1	CYSLTR1	CYSLTR1	X
ENSG00000234072	27579113	27590489	1	AC074117.10		2
ENSG00000235199	96625609	96632886	-1	CYP2C58P	CYP2C58P	10
ENSG00000105398	48373723	48389654	-1	SULT2A1	SULT2A1	19
ENSG00000137834	66994566	67074338	1	SMAD6	SMAD6	15
ENSG00000206485	30633702	30645208	-1	PPP1R18	PPP1R18	HSCHR6_MHC_QBL
ENSG00000147761	9544433	9552871	-1	TTTY7B	TTTY7B	Y
ENSG00000267109	68308972	68365057	-1	CTD-2378E21.1		17
ENSG00000179028	51942963	51946358	1	RP11-363G10.2		X
ENSG00000267471	68625058	68625406	-1	RP11-1058G23.1		17
ENSG00000233345	31735723	31742275	1	MSH5	MSH5	HSCHR6_MHC_APD
ENSG00000155622	52112173	52118823	1	XAGE2B	XAGE2B	X
ENSG00000271239	68774745	68775371	-1	RP11-238F2.1		17
ENSG00000001461	24742284	24799466	1	NIPAL3	NIPAL3	1
ENSG00000117335	207925402	207968858	1	CD46	CD46	1
ENSG00000271101	69008138	69009728	1	RP11-1003J3.1		17
ENSG00000234865	23980696	23981047	1	CTD-2138O14.1		5
ENSG00000228521	154995857	154996899	1	AC099552.3		7
ENSG00000241754	102382007	102392757	-1	RP11-280H21.1		3
ENSG00000225612	155059009	155059762	1	AC099552.2		7
ENSG00000201065	102473908	102474014	-1	RNU6-461P	RNU6-461P	3
ENSG00000273117	155087628	155089251	-1	AC144652.1		7
ENSG00000201922	102878804	102878968	1	RNU1-43P	RNU1-43P	3
ENSG00000188334	48471303	48495427	-1	BSPH1	BSPH1	19
ENSG00000236691	102959831	102960074	1	NDUFA4P2	NDUFA4P2	3
ENSG00000100726	1543345	1560458	1	TELO2	TELO2	16
ENSG00000200600	23994611	23994712	-1	Y_RNA		5
ENSG00000260426	155192617	155194477	1	RP5-912I13.1		7
ENSG00000226432	24170479	24171355	1	CTD-2015B23.2		5
ENSG00000267229	111657010	111750144	-1	ALG9		HG388_HG400_PATCH
ENSG00000179954	55999771	56030465	1	SSC5D	SSC5D	19
ENSG00000167863	73034958	73043080	-1	ATP5H	ATP5H	17
ENSG00000221838	99699172	99707968	1	AP4M1	AP4M1	7
ENSG00000263002	44645710	44663156	1	ZNF234	ZNF234	19
ENSG00000134152	34432875	34502297	-1	KATNBL1	KATNBL1	15
ENSG00000213453	27615651	27616234	-1	FTH1P3	FTH1P3	2
ENSG00000230210	49087398	49094515	1	FAM35EP	FAM35EP	10
ENSG00000266481	39333906	39334005	-1	AC092174.1		7
ENSG00000164093	111538579	111563279	-1	PITX2	PITX2	4
ENSG00000138449	190425305	190448484	-1	SLC40A1	SLC40A1	2
ENSG00000266197	49090136	49090419	-1	RN7SL527P	RN7SL527P	10
ENSG00000115163	26987157	27023935	1	CENPA	CENPA	2
ENSG00000206947	39368602	39368733	-1	SNORA20		7
ENSG00000079332	71907045	71930279	-1	SAR1A	SAR1A	10
ENSG00000175535	118305443	118327367	1	PNLIP	PNLIP	10
ENSG00000224122	39444197	39445945	-1	POU6F2-AS1	POU6F2-AS1	7
ENSG00000270010	40190250	40190752	-1	CTD-2132N18.4		17
ENSG00000179296	49217898	49239729	-1	CTGLF12P	CTGLF12P	10
ENSG00000250694	24352418	24353552	-1	CTD-2074D8.1		5
ENSG00000108468	46147414	46178883	-1	CBX1	CBX1	17
ENSG00000169393	48497908	48528410	1	ELSPBP1	ELSPBP1	19
ENSG00000179300	77911566	77914825	-1	ZCCHC5	ZCCHC5	X
ENSG00000227172	39585245	39605838	-1	AC011290.4		7
ENSG00000267221	40192731	40195135	-1	CTD-2132N18.2		17
ENSG00000172578	183205319	183273477	-1	KLHL6	KLHL6	3
ENSG00000235267	27678023	27678729	1	AC074117.13		2
ENSG00000236015	39608975	39609797	-1	AC011290.5		7
ENSG00000147010	19552093	19905719	-1	SH3KBP1	SH3KBP1	X
ENSG00000267658	40306618	40307990	1	RP11-358B23.1		17
ENSG00000204382	52235228	52243954	1	XAGE1B	XAGE1B	X
ENSG00000231951	39649209	39649889	-1	AC004837.4		7
ENSG00000153292	46965440	47010099	-1	GPR110	GPR110	6
ENSG00000251294	24554127	24613331	1	RP11-116O11.1		5
ENSG00000106540	39649316	39649879	1	AC004837.3		7
ENSG00000267758	40420605	40421825	1	RP11-358B23.5		17
ENSG00000252149	49248476	49248591	1	RNA5SP315	RNA5SP315	10
ENSG00000228554	39739940	39742895	-1	AC004837.5		7
ENSG00000265167	60463552	60463637	-1	AC009081.1		16
ENSG00000032389	3192696	3381653	-1	TSSC1	TSSC1	2
ENSG00000229572	42382080	42383859	1	EIF4BP4	EIF4BP4	3
ENSG00000112320	107811162	107981357	1	SOBP	SOBP	6
ENSG00000243899	49256241	49268060	-1	BMS1P7	BMS1P7	10
ENSG00000261310	60520723	60557154	-1	RP11-354I13.1		16
ENSG00000236194	40422535	40424701	-1	AC003104.1		17
ENSG00000270741	119993772	119994066	-1	RP11-565F4.1		5
ENSG00000239181	42463638	42463730	-1	AC092048.1		3
ENSG00000125869	9495005	9511171	1	LAMP5	LAMP5	20
ENSG00000188185	39773231	39832691	1	LINC00265	LINC00265	7
ENSG00000222609	120046393	120046535	-1	RNU4-69P	RNU4-69P	5
ENSG00000235787	42511132	42511371	1	RP11-219I21.1		3
ENSG00000259844	60688139	60690553	-1	GNPATP	GNPATP	16
ENSG00000221020	40551027	40551109	1	AC107993.1		17
ENSG00000248927	120116913	120126473	1	CTD-2334D19.1		5
ENSG00000238704	40592216	40592277	-1	RNU7-97P	RNU7-97P	17
ENSG00000200003	27698361	27698462	-1	RNU6-986P	RNU6-986P	2
ENSG00000264314	40646791	40646848	1	MIR548AT	MIR548AT	17
ENSG00000249562	24578403	24578670	-1	RP11-116O11.2		5
ENSG00000265127	60803883	60803987	1	AC009080.1		16
ENSG00000126542	49272334	49327498	-1	PTPN20CP	PTPN20CP	10
ENSG00000267222	40647885	40648568	1	RP11-194N12.2		17
ENSG00000261178	60959637	60962445	-1	RP11-90K18.1		16
ENSG00000171148	9821544	9834695	-1	TADA3	TADA3	3
ENSG00000262028	111744779	111751966	-1	FDXACB1	FDXACB1	HG388_HG400_PATCH
ENSG00000267632	40661802	40663537	1	RP11-400F19.18		17
ENSG00000265611	40666206	40666325	1	MIR5010	MIR5010	17
ENSG00000224631	61089303	61089868	-1	RP11-51O6.1		16
ENSG00000252480	39807940	39808043	1	RNU6-719P	RNU6-719P	7
ENSG00000221531	27804756	27804813	-1	AC074091.1		2
ENSG00000256929	40673736	40674065	1	AC067852.1		17
ENSG00000270797	39828566	39828903	-1	RP5-1173I20.1		7
ENSG00000267185	40685550	40686027	1	PTP4A2P1	PTP4A2P1	17
ENSG00000226220	39836192	39837510	-1	CICP22	CICP22	7
ENSG00000251135	120375785	120379727	1	AC008565.1		5
ENSG00000159374	74785010	74875465	-1	M1AP	M1AP	2
ENSG00000259080	27805913	27858041	1	RP11-158I13.2		2
ENSG00000266929	40688528	40714080	1	RP11-400F19.8		17
ENSG00000237251	39856148	39907739	1	AC072061.2		7
ENSG00000260600	61725660	61727654	-1	RP11-109D24.1		16
ENSG00000163743	76404247	76439974	-1	RCHY1	RCHY1	4
ENSG00000206484	30645360	30648733	-1	NRM	NRM	HSCHR6_MHC_QBL
ENSG00000201289	61777058	61777380	-1	RN7SKP76	RN7SKP76	16
ENSG00000226906	25082602	25119431	1	TTTY4	TTTY4	Y
ENSG00000233225	39872813	39874544	1	AC004987.9		7
ENSG00000260115	61952225	61974601	1	CTC-420A11.2		16
ENSG00000265328	103242877	103242960	-1	MIR548AB	MIR548AB	3
ENSG00000243499	132152037	132152791	1	RPS6P21	RPS6P21	12
ENSG00000207441	62221444	62221550	-1	RNU6-21P	RNU6-21P	16
ENSG00000244000	25163210	25163968	1	AC006366.3		Y
ENSG00000137210	10747992	10852986	1	TMEM14B	TMEM14B	6
ENSG00000237901	62391275	62391650	1	AC009161.1		16
ENSG00000248853	120394939	120396648	1	CTD-2613O8.1		5
ENSG00000238507	62438155	62438258	1	snoU13		16
ENSG00000222778	143905747	143905862	-1	RNA5SP144	RNA5SP144	3
ENSG00000244060	112317142	112318053	-1	RPS2P41	RPS2P41	12
ENSG00000231589	62630276	62632353	1	AC009110.1		16
ENSG00000260332	62842126	62842610	-1	RP11-50O21.1		16
ENSG00000232462	49363368	49364177	-1	RP11-13E1.5		10
ENSG00000244024	145241325	145242202	1	RP11-622L21.1		3
ENSG00000250847	120531675	120531905	-1	CTD-2020P22.1		5
ENSG00000152266	13513602	13517728	-1	PTH	PTH	11
ENSG00000223123	62859865	62859952	-1	AC010546.1		16
ENSG00000236544	155213901	155249794	-1	AC008060.8		7
ENSG00000147145	78003206	78012591	1	LPAR4	LPAR4	X
ENSG00000225482	49500742	49501460	1	RP11-542E6.3		10
ENSG00000261502	63090690	63163558	-1	RP11-96H17.1		16
ENSG00000241695	145402359	145402879	1	GM2AP1	GM2AP1	3
ENSG00000227365	155302978	155311318	1	AC008060.5		7
ENSG00000239797	145542044	145542526	-1	RPL21P39	RPL21P39	3
